2019-05-14 14:35:21,634 [18] INFO datalogger,  84.98441 ; 87.00562; 24.36354; 0.1497192; 37; 0; 335.8908; -192.5915; 0; 0.1497192 
2019-05-14 14:35:22,134 [6] INFO datalogger,  84.98441 ; 87.00562; 24.36354; 0.1497192; 37; 0; 335.8908; -193.8198; 0; 0.1506348 
2019-05-14 14:35:22,633 [11] INFO datalogger,  84.98441 ; 87.00562; 24.36354; 0.1497192; 37; 0; 335.8908; -194.9954; 0; 0.1509399 
2019-05-14 14:35:23,161 [6] INFO datalogger,  84.9877 ; 86.9873; 24.36354; 0.1497192; 37; 0; 335.9139; -196.2116; 0; 0.1503296 
2019-05-14 14:35:23,669 [18] INFO datalogger,  84.9877 ; 86.96899; 24.36659; 0.1515503; 37; 0; 335.9139; -197.3315; 0; 0.1503296 
2019-05-14 14:35:24,172 [6] INFO datalogger,  84.9877 ; 86.99341; 24.36659; 0.1503296; 37; 0; 335.9139; -198.425; 0; 0.1509399 
2019-05-14 14:35:24,624 [11] INFO datalogger,  84.9877 ; 86.96289; 24.36049; 0.1518555; 37; 0; 335.9139; -199.4084; 0; 0.1518555 
2019-05-14 14:35:25,143 [18] INFO datalogger,  84.99426 ; 86.9812; 24.36049; 0.1509399; 37; 0; 335.9598; -200.4742; 0; 0.1518555 
2019-05-14 14:35:25,646 [6] INFO datalogger,  84.99426 ; 86.95068; 24.36964; 0.1524658; 37; 0; 335.9598; -201.5151; 0; 0.1524658 
2019-05-14 14:35:26,179 [11] INFO datalogger,  84.99426 ; 86.93237; 24.36354; 0.1533813; 37; 0; 335.9598; -202.5506; 0; 0.1536865 
2019-05-14 14:35:26,681 [18] INFO datalogger,  84.99426 ; 86.92627; 24.37269; 0.152771; 37; 0; 335.9598; -203.5415; 0; 0.1539917 
2019-05-14 14:35:27,142 [11] INFO datalogger,  84.99756 ; 86.90186; 24.36049; 0.1536865; 37; 0; 335.9829; -204.4342; 0; 0.1549072 
2019-05-14 14:35:27,638 [18] INFO datalogger,  84.99756 ; 86.88965; 24.36354; 0.1555176; 37; 0; 335.9829; -205.3438; 0; 0.1558228 
2019-05-14 14:35:28,156 [6] INFO datalogger,  84.99756 ; 86.86523; 24.36354; 0.1567383; 37; 0; 335.9829; -206.2862; 0; 0.1555176 
2019-05-14 14:35:28,655 [18] INFO datalogger,  84.99756 ; 86.86523; 24.36049; 0.1567383; 37; 0; 335.9714; -207.1706; 0; 0.1567383 
2019-05-14 14:35:29,155 [6] INFO datalogger,  84.99591 ; 86.82861; 24.36354; 0.1585693; 37; 0; 335.9714; -208.0339; 0; 0.1576538 
2019-05-14 14:35:29,657 [18] INFO datalogger,  84.99591 ; 86.84082; 24.36659; 0.1585693; 37; 0; 335.9714; -208.8769; 0; 0.157959 
2019-05-14 14:35:30,185 [11] INFO datalogger,  84.99591 ; 86.7981; 24.36354; 0.1591797; 37; 0; 335.9714; -209.7488; 0; 0.1591797 
2019-05-14 14:35:30,687 [6] INFO datalogger,  84.99918 ; 86.7981; 24.36354; 0.1600952; 37; 0; 335.9942; -210.5516; 0; 0.1607056 
2019-05-14 14:35:31,178 [18] INFO datalogger,  84.99918 ; 86.78589; 24.35743; 0.1607056; 37; 0; 335.9942; -211.3359; 0; 0.1613159 
2019-05-14 14:35:31,683 [6] INFO datalogger,  84.99918 ; 86.75537; 24.35743; 0.163147; 37; 0; 335.9942; -212.1018; 0; 0.1637573 
2019-05-14 14:35:32,158 [18] INFO datalogger,  84.99918 ; 86.71875; 24.36049; 0.1643677; 37; 0; 335.9942; -212.82; 0; 0.1640625 
2019-05-14 14:35:32,738 [11] INFO datalogger,  84.99918 ; 86.65771; 24.36354; 0.1661987; 37; 0; 335.9942; -213.6375; 0; 0.1668091 
2019-05-14 14:35:33,196 [6] INFO datalogger,  84.99918 ; 86.6394; 24.36354; 0.1680298; 37; 0; 335.9942; -214.3069; 0; 0.1689453 
