T	T_Z	T_Z	T_U	T_M	PWM
03:54:22	81.56616	81.60153	28.15638	83.52661	0.02
03:54:23	81.56616	81.60153	28.14417	83.54492	0.02
03:54:23	81.56616	81.60153	28.12281	83.58765	0.02
03:54:24	81.56616	81.5993	28.13501	83.56323	0.02
03:54:24	81.5654	81.5993	28.15332	83.59375	0.02
03:54:25	81.5654	81.5993	28.18079	83.58765	0.02
03:54:25	81.5654	81.5993	28.18995	83.60596	0.02
03:54:26	81.56836	81.5993	28.17469	83.61206	0.02
03:54:26	81.56836	81.60522	28.11365	83.61206	0.02
03:54:27	81.56836	81.60522	28.13196	83.63037	0.02
03:54:27	81.56836	81.60522	28.14417	83.63037	0.02
03:54:28	81.56836	81.60522	28.15638	83.63647	0.02
03:54:28	81.56982	81.60522	28.12891	83.65479	0.02
03:54:29	81.56982	81.60522	28.14417	83.65479	0.02
03:54:30	81.56982	81.60522	28.13501	83.6731	0.02
03:54:30	81.56839	81.60522	28.15943	83.65479	0.02
03:54:31	81.56839	81.59341	28.15943	83.64868	0.02
03:54:31	81.56839	81.59341	28.14112	83.65479	0.02
03:54:32	81.56839	81.59341	28.15638	83.64868	0.02
03:54:32	81.56693	81.59122	28.18384	83.64868	0.02
03:54:33	81.56693	81.59122	28.18384	83.64868	0.02
03:54:33	81.56693	81.59122	28.10755	83.63647	0.02
03:54:34	81.56616	81.59122	28.12891	83.63647	0.02
03:54:34	81.56616	81.59195	28.16858	83.63647	0.02
03:54:35	81.56616	81.59195	28.16858	83.63037	0.02
03:54:35	81.56616	81.59195	28.14417	83.61206	0.02
03:54:36	81.56616	81.59195	28.15027	83.61206	0.02
03:54:36	81.56763	81.5986	28.12891	83.61206	0.02
03:54:37	81.56763	81.5986	28.13196	83.59375	0.02
03:54:37	81.56763	81.5986	28.12891	83.58765	0.02
03:54:38	81.56839	81.60373	28.13501	83.58765	0.02
03:54:38	81.56839	81.60373	28.16248	83.58765	0.02
03:54:39	81.56839	81.60373	28.15943	83.54492	0.02
03:54:39	81.56839	81.60373	28.15638	83.52661	0.02
03:54:40	81.56839	81.60373	28.13196	83.52661	0.02
03:54:40	81.56839	81.60226	28.16248	83.53271	0.02
03:54:41	81.56839	81.60226	28.18995	83.5144	0.02
03:54:41	81.56839	81.60226	28.12891	83.5083	0.02
03:54:42	81.56839	81.6008	28.14112	83.5022	0.02
03:54:42	81.56839	81.6008	28.15943	83.5022	0.02
03:54:43	81.56839	81.6008	28.15638	83.5022	0.02
03:54:43	81.56839	81.6008	28.17164	83.46558	0.02
03:54:44	81.56839	81.61411	28.14112	83.45947	0.02
03:54:44	81.56839	81.61411	28.14417	83.46558	0.02
03:54:45	81.56839	81.61411	28.16858	83.46558	0.02
03:54:45	81.56763	81.61411	28.15638	83.41064	0.02
03:54:46	81.56763	81.61111	28.12281	83.44116	0.02
03:54:46	81.56763	81.61111	28.12891	83.45947	0.02
03:54:47	81.56693	81.61111	28.12586	83.47168	0.02
03:54:47	81.56693	81.59711	28.16248	83.47168	0.02
03:54:48	81.56693	81.59711	28.18079	83.5022	0.02
03:54:48	81.56693	81.59711	28.12586	83.5083	0.02
03:54:49	81.56693	81.59711	28.11975	83.52661	0.02
03:54:49	81.56693	81.6008	28.14112	83.54492	0.02
03:54:50	81.56693	81.6008	28.16248	83.56323	0.02
03:54:50	81.56693	81.6008	28.15638	83.56323	0.02
03:54:51	81.5654	81.6008	28.13501	83.57544	0.02
03:54:51	81.5654	81.61261	28.11365	83.57544	0.02
03:54:52	81.5654	81.61261	28.10144	83.57544	0.02
03:54:52	81.56467	81.61261	28.15943	83.56323	0.02
03:54:53	81.56467	81.61261	28.13196	83.59375	0.02
03:54:53	81.56467	81.61261	28.1045	83.57544	0.02
03:54:54	81.56467	81.61261	28.12891	83.56323	0.02
03:54:54	81.56616	81.61038	28.15638	83.56323	0.02
03:54:55	81.56616	81.61038	28.14112	83.57544	0.02
03:54:55	81.56616	81.61038	28.12891	83.56934	0.02
03:54:56	81.56616	81.61038	28.15027	83.59375	0.02
03:54:56	81.56616	81.5986	28.16248	83.61206	0.02
03:54:57	81.56616	81.5986	28.13196	83.57544	0.02
03:54:57	81.56616	81.5986	28.14112	83.58765	0.02
03:54:58	81.56616	81.5986	28.21131	83.59375	0.02
03:54:58	81.56616	81.59415	28.15027	83.61206	0.02
03:54:59	81.56616	81.59415	28.19605	83.60596	0.02
03:54:59	81.56616	81.59415	28.1991	83.56934	0.02
03:55:00	81.56616	81.59415	28.17164	83.57544	0.02
03:55:00	81.56693	81.59415	28.1991	83.59375	0.02
03:55:01	81.56693	81.59637	28.14722	83.56323	0.02
03:55:01	81.56693	81.59637	28.20826	83.56323	0.02
03:55:02	81.56693	81.59637	28.20521	83.58765	0.02
03:55:02	81.56616	81.60007	28.18995	83.54492	0.02
03:55:03	81.56616	81.60007	28.20826	83.52661	0.02
03:55:03	81.56616	81.60007	28.1869	83.5144	0.02
03:55:04	81.56616	81.59122	28.20521	83.52661	0.02
03:55:04	81.56763	81.59122	28.22047	83.48999	0.02
03:55:05	81.56763	81.59122	28.22352	83.52661	0.02
03:55:06	81.56763	81.59122	28.15943	83.5083	0.02
03:55:06	81.56839	81.59122	28.23878	83.45947	0.02
03:55:07	81.56839	81.5831	28.18995	83.47168	0.02
03:55:07	81.56839	81.5831	28.22657	83.45947	0.02
03:55:08	81.56839	81.5831	28.23573	83.45947	0.02
03:55:08	81.56693	81.59488	28.21436	83.44727	0.02
03:55:09	81.56693	81.59488	28.23878	83.44116	0.02
03:55:09	81.56693	81.59488	28.22962	83.45947	0.02
03:55:10	81.56616	81.59488	28.20521	83.46558	0.02
03:55:10	81.56616	81.603	28.18995	83.44727	0.02
03:55:11	81.56616	81.603	28.17469	83.45947	0.02
03:55:11	81.56616	81.603	28.15332	83.48999	0.02
03:55:12	81.56616	81.603	28.22352	83.5022	0.02
03:55:12	81.56616	81.59784	28.18079	83.5144	0.02
03:55:13	81.56616	81.59784	28.24793	83.57544	0.02
03:55:13	81.56616	81.59784	28.23267	83.57544	0.02
03:55:14	81.56693	81.59784	28.23878	83.58765	0.02
03:55:14	81.56693	81.59268	28.20826	83.61206	0.02
03:55:15	81.56693	81.59268	28.24793	83.61816	0.02
03:55:15	81.56693	81.59268	28.23573	83.65479	0.02
03:55:16	81.56616	81.59415	28.15943	83.63647	0.02
03:55:16	81.56616	81.59415	28.20215	83.64868	0.02
03:55:17	81.56616	81.59415	28.193	83.65479	0.02
03:55:17	81.56616	81.59415	28.22352	83.64868	0.02
03:55:18	81.56616	81.59787	28.26929	83.63647	0.02
03:55:18	81.56616	81.59787	28.24183	83.63647	0.02
03:55:19	81.56616	81.59787	28.21436	83.60596	0.02
03:55:19	81.56616	81.59787	28.27235	83.63037	0.02
03:55:20	81.56616	81.59787	28.1869	83.61816	0.02
03:55:20	81.56616	81.59637	28.22657	83.61816	0.02
03:55:21	81.56616	81.59637	28.22047	83.61206	0.02
03:55:21	81.56616	81.59637	28.2815	83.64868	0.02
03:55:22	81.56616	81.59415	28.18995	83.63037	0.02
03:55:22	81.56616	81.59415	28.20521	83.63647	0.02
03:55:23	81.56616	81.59415	28.21131	83.61206	0.02
03:55:23	81.56616	81.59415	28.23573	83.63037	0.02
03:55:24	81.56839	81.59341	28.22047	83.61206	0.02
03:55:24	81.56839	81.59341	28.23573	83.59375	0.02
03:55:25	81.56839	81.59341	28.22352	83.59375	0.02
03:55:25	81.56839	81.59341	28.17469	83.60596	0.02
03:55:26	81.56686	81.59268	28.20215	83.60596	0.02
03:55:26	81.56686	81.59268	28.22047	83.57544	0.02
03:55:27	81.56686	81.59268	28.193	83.60596	0.02
03:55:27	81.56616	81.58456	28.1991	83.56323	0.02
03:55:28	81.56616	81.58456	28.21131	83.55103	0.02
03:55:28	81.56616	81.58456	28.17469	83.55103	0.02
03:55:29	81.56616	81.58456	28.1869	83.55103	0.02
03:55:29	81.56766	81.58456	28.16248	83.52661	0.02
03:55:30	81.56766	81.58603	28.1869	83.54492	0.02
03:55:30	81.56766	81.58603	28.20826	83.5144	0.02
03:55:31	81.56766	81.58603	28.22352	83.48999	0.02
03:55:31	81.56766	81.59268	28.22047	83.5022	0.02
03:55:32	81.56766	81.59268	28.24488	83.48389	0.02
03:55:32	81.56766	81.59268	28.22657	83.48999	0.02
03:55:33	81.56693	81.59268	28.23878	83.48389	0.02
03:55:33	81.56693	81.5993	28.22352	83.47168	0.02
03:55:34	81.56693	81.5993	28.22047	83.45947	0.02
03:55:34	81.56693	81.5993	28.26319	83.45947	0.02
03:55:35	81.56616	81.5993	28.23878	83.41064	0.02
03:55:35	81.56616	81.60226	28.18995	83.45947	0.02
03:55:36	81.56616	81.60226	28.24793	83.44116	0.02
03:55:36	81.56616	81.60226	28.20215	83.44116	0.02
03:55:37	81.56763	81.60226	28.22352	83.44727	0.02
03:55:37	81.56763	81.6008	28.20521	83.42285	0.02
03:55:38	81.56763	81.6008	28.22047	83.48999	0.02
03:55:38	81.56763	81.6008	28.25709	83.5083	0.02
03:55:39	81.56686	81.59787	28.1991	83.5144	0.02
03:55:39	81.56686	81.59787	28.193	83.52661	0.02
03:55:40	81.56686	81.59787	28.18995	83.56323	0.02
03:55:40	81.5654	81.59787	28.21436	83.58765	0.02
03:55:41	81.5654	81.59637	28.22047	83.60596	0.02
03:55:42	81.5654	81.59637	28.23878	83.59375	0.02
03:55:42	81.5654	81.59637	28.26319	83.63037	0.02
03:55:43	81.56693	81.59637	28.22657	83.60596	0.02
03:55:43	81.56693	81.59564	28.25098	83.61206	0.02
03:55:44	81.56693	81.59564	28.26624	83.61816	0.02
03:55:44	81.56693	81.59564	28.22962	83.59375	0.02
03:55:45	81.56616	81.60153	28.20215	83.60596	0.02
03:55:45	81.56616	81.60153	28.24183	83.61206	0.02
03:55:46	81.56616	81.60153	28.25709	83.63037	0.02
03:55:46	81.56616	81.60153	28.23267	83.61206	0.02
03:55:47	81.56616	81.60153	28.23878	83.61816	0.02
03:55:47	81.56616	81.60892	28.1991	83.66699	0.02
03:55:48	81.56616	81.60892	28.16858	83.63037	0.02
03:55:48	81.56766	81.60892	28.17164	83.61206	0.02
03:55:49	81.56766	81.60446	28.24183	83.61816	0.02
03:55:49	81.56766	81.60446	28.20826	83.61816	0.02
03:55:50	81.56766	81.60446	28.18079	83.63037	0.02
03:55:50	81.56616	81.60446	28.20521	83.63037	0.02
03:55:51	81.56616	81.6008	28.21131	83.61816	0.02
03:55:51	81.56616	81.6008	28.20521	83.63037	0.02
03:55:52	81.56616	81.6008	28.20521	83.61816	0.02
03:55:52	81.56686	81.6008	28.22352	83.60596	0.02
03:55:53	81.56686	81.60153	28.21436	83.61206	0.02
03:55:53	81.56686	81.60153	28.22657	83.58765	0.02
03:55:54	81.56763	81.60153	28.24183	83.61816	0.02
03:55:54	81.56763	81.60818	28.28761	83.57544	0.02
03:55:55	81.56763	81.60818	28.21131	83.59375	0.02
03:55:55	81.56763	81.60818	28.20826	83.58765	0.02
03:55:56	81.56616	81.60818	28.21436	83.57544	0.02
03:55:56	81.56616	81.60745	28.24488	83.56323	0.02
03:55:57	81.56616	81.60745	28.24183	83.56934	0.02
03:55:57	81.56616	81.60745	28.28761	83.55103	0.02
03:55:58	81.56763	81.60745	28.2754	83.5144	0.02
03:55:58	81.56763	81.60818	28.34559	83.5083	0.02
03:55:59	81.56763	81.60818	28.33338	83.5083	0.02
03:55:59	81.56763	81.60818	28.31202	83.52661	0.02
03:56:00	81.56763	81.60818	28.28456	83.48999	0.02
03:56:00	81.56763	81.6008	28.30592	83.48999	0.02
03:56:01	81.56763	81.6008	28.30897	83.48389	0.02
03:56:01	81.56763	81.6008	28.3578	83.48999	0.02
03:56:02	81.56616	81.6008	28.30897	83.5144	0.02
03:56:02	81.56616	81.5853	28.30897	83.5144	0.02
03:56:03	81.56616	81.5853	28.30897	83.53271	0.02
03:56:03	81.56836	81.5853	28.32118	83.54492	0.02
03:56:04	81.56836	81.59048	28.29676	83.55103	0.02
03:56:04	81.56836	81.59048	28.31507	83.56323	0.02
03:56:05	81.56836	81.59048	28.29066	83.59375	0.02
03:56:05	81.56912	81.59048	28.30592	83.57544	0.02
03:56:06	81.56912	81.59048	28.31507	83.59375	0.02
03:56:06	81.56912	81.6008	28.32728	83.61206	0.02
03:56:07	81.56912	81.6008	28.29066	83.60596	0.02
03:56:07	81.56912	81.6008	28.30592	83.63647	0.02
03:56:08	81.56912	81.5986	28.33644	83.61816	0.02
03:56:08	81.56912	81.5986	28.32118	83.63037	0.02
03:56:09	81.56836	81.5986	28.33644	83.63647	0.02
03:56:09	81.56836	81.5986	28.28456	83.66699	0.02
03:56:10	81.56836	81.5986	28.37001	83.64868	0.02
03:56:10	81.56836	81.60004	28.29371	83.6792	0.02
03:56:11	81.56836	81.60004	28.29066	83.71582	0.02
03:56:11	81.56912	81.60004	28.29371	83.69141	0.02
03:56:12	81.56912	81.60004	28.28456	83.6731	0.02
03:56:12	81.56912	81.6008	28.29371	83.70972	0.02
03:56:13	81.56912	81.6008	28.32118	83.69751	0.02
03:56:13	81.56836	81.6008	28.24183	83.69751	0.02
03:56:14	81.56836	81.59637	28.22962	83.69141	0.02
03:56:14	81.56836	81.59637	28.27235	83.6792	0.02
03:56:15	81.56836	81.59637	28.29676	83.6792	0.02
03:56:15	81.5654	81.59637	28.22352	83.65479	0.02
03:56:16	81.5654	81.60007	28.22047	83.66699	0.02
03:56:16	81.5654	81.60007	28.29066	83.63647	0.02
03:56:17	81.56693	81.60007	28.34254	83.61206	0.02
03:56:18	81.56693	81.60007	28.28761	83.63037	0.02
03:56:18	81.56693	81.59637	28.34254	83.60596	0.02
03:56:19	81.56693	81.59637	28.31812	83.61206	0.02
03:56:19	81.56766	81.59637	28.3517	83.59375	0.02
03:56:20	81.56766	81.59637	28.35475	83.57544	0.02
03:56:20	81.56766	81.59048	28.31202	83.56934	0.02
03:56:21	81.56766	81.59048	28.31507	83.55103	0.02
03:56:21	81.56693	81.59048	28.33644	83.55103	0.02
03:56:22	81.56693	81.58975	28.33644	83.55103	0.02
03:56:22	81.56693	81.58975	28.32118	83.5144	0.02
03:56:23	81.5654	81.58975	28.31812	83.53271	0.02
03:56:23	81.5654	81.58975	28.32118	83.5083	0.02
03:56:24	81.5654	81.58975	28.27845	83.5083	0.02
03:56:24	81.5654	81.59341	28.25709	83.48389	0.02
03:56:25	81.56616	81.59341	28.26929	83.5022	0.02
03:56:25	81.56616	81.59341	28.29066	83.47168	0.02
03:56:26	81.56616	81.59122	28.32728	83.47168	0.02
03:56:26	81.56616	81.59122	28.30592	83.5022	0.02
03:56:27	81.56693	81.59122	28.2815	83.48389	0.02
03:56:27	81.56693	81.58459	28.2815	83.5022	0.02
03:56:28	81.56693	81.58459	28.32423	83.5083	0.02
03:56:28	81.56693	81.58459	28.29066	83.5083	0.02
03:56:29	81.56763	81.58459	28.32728	83.55103	0.02
03:56:29	81.56763	81.58459	28.27845	83.56934	0.02
03:56:30	81.56763	81.59418	28.30287	83.54492	0.02
03:56:30	81.56839	81.59418	28.32728	83.56934	0.02
03:56:31	81.56839	81.59418	28.31507	83.61816	0.02
03:56:31	81.56839	81.6008	28.31202	83.59375	0.02
03:56:32	81.56839	81.6008	28.2754	83.61816	0.02
03:56:32	81.56766	81.6008	28.24183	83.61206	0.02
03:56:33	81.56766	81.6008	28.24488	83.63037	0.02
03:56:33	81.56766	81.60153	28.25404	83.63037	0.02
03:56:34	81.56766	81.60153	28.25404	83.63037	0.02
03:56:34	81.56766	81.60153	28.27235	83.61816	0.02
03:56:35	81.56766	81.60153	28.27845	83.64868	0.02
03:56:35	81.56766	81.60153	28.22657	83.64868	0.02
03:56:36	81.56839	81.60449	28.30287	83.64868	0.02
03:56:36	81.56839	81.60449	28.25404	83.6792	0.02
03:56:37	81.56839	81.60449	28.22962	83.6792	0.02
03:56:37	81.56839	81.603	28.20215	83.64868	0.02
03:56:38	81.56763	81.603	28.20826	83.64868	0.02
03:56:38	81.56763	81.603	28.25404	83.65479	0.02
03:56:39	81.56763	81.603	28.22047	83.64868	0.02
03:56:39	81.56763	81.59268	28.27845	83.66699	0.02
03:56:40	81.5654	81.59268	28.22352	83.61816	0.02
03:56:40	81.5654	81.59268	28.22962	83.61206	0.02
03:56:41	81.5654	81.59268	28.22352	83.60596	0.02
03:56:41	81.5654	81.58975	28.26929	83.59375	0.02
03:56:42	81.56616	81.58975	28.23267	83.59375	0.02
03:56:42	81.56616	81.58975	28.193	83.61206	0.02
03:56:43	81.56616	81.58975	28.24488	83.57544	0.02
03:56:43	81.56693	81.58975	28.25098	83.56934	0.02
03:56:44	81.56693	81.59564	28.18384	83.57544	0.02
03:56:44	81.56693	81.59564	28.21131	83.55103	0.02
03:56:45	81.56693	81.59564	28.17164	83.58765	0.02
03:56:45	81.5654	81.60007	28.193	83.55103	0.02
03:56:46	81.5654	81.60007	28.26319	83.53271	0.02
03:56:46	81.5654	81.60007	28.20826	83.52661	0.02
03:56:47	81.5654	81.60007	28.18079	83.5144	0.02
03:56:47	81.56686	81.59787	28.20215	83.5144	0.02
03:56:48	81.56686	81.59787	28.18079	83.5083	0.02
03:56:48	81.56686	81.59787	28.16248	83.5022	0.02
03:56:49	81.56763	81.59787	28.18079	83.45947	0.02
03:56:49	81.56763	81.59787	28.18995	83.45947	0.02
03:56:50	81.56763	81.59564	28.17469	83.46558	0.02
03:56:50	81.56763	81.59564	28.15638	83.45947	0.02
03:56:51	81.56763	81.59564	28.16248	83.46558	0.02
03:56:51	81.56616	81.59488	28.12586	83.47168	0.02
03:56:52	81.56616	81.59488	28.17164	83.46558	0.02
03:56:53	81.56616	81.59488	28.14417	83.46558	0.02
03:56:53	81.56616	81.59488	28.15027	83.48999	0.02
03:56:54	81.5654	81.58972	28.13196	83.5022	0.02
03:56:54	81.5654	81.58972	28.17164	83.5022	0.02
03:56:55	81.5654	81.58972	28.1869	83.48999	0.02
03:56:55	81.5654	81.58972	28.14112	83.54492	0.02
03:56:56	81.56467	81.59122	28.12891	83.5144	0.02
03:56:56	81.56467	81.59122	28.1167	83.54492	0.02
03:56:57	81.56467	81.59122	28.18995	83.55103	0.02
03:56:57	81.56467	81.59122	28.14722	83.52661	0.02
03:56:58	81.5676	81.59415	28.13501	83.56323	0.02
03:56:58	81.5676	81.59415	28.09534	83.56934	0.02
03:56:59	81.5676	81.59415	28.16248	83.55103	0.02
03:56:59	81.5676	81.59415	28.09534	83.56323	0.02
03:57:00	81.56912	81.59711	28.16553	83.56934	0.02
03:57:00	81.56912	81.59711	28.15638	83.56323	0.02
03:57:01	81.56912	81.59711	28.15638	83.57544	0.02
03:57:01	81.56912	81.60446	28.12281	83.57544	0.02
03:57:02	81.56766	81.60446	28.11975	83.58765	0.02
03:57:02	81.56766	81.60446	28.12281	83.56934	0.02
03:57:03	81.56766	81.60446	28.11365	83.61206	0.02
03:57:03	81.56839	81.60446	28.12586	83.61206	0.02
03:57:04	81.56839	81.603	28.13501	83.60596	0.02
03:57:04	81.56839	81.603	28.16248	83.61206	0.02
03:57:05	81.56839	81.603	28.14417	83.61206	0.02
03:57:05	81.56613	81.5986	28.15638	83.59375	0.02
03:57:06	81.56613	81.5986	28.12891	83.55103	0.02
03:57:06	81.56613	81.5986	28.12586	83.57544	0.02
03:57:07	81.56613	81.5986	28.1991	83.57544	0.02
03:57:07	81.5632	81.59711	28.15027	83.58765	0.02
03:57:08	81.5632	81.59711	28.16248	83.56934	0.02
03:57:08	81.5632	81.59711	28.15027	83.55103	0.02
03:57:09	81.5632	81.59711	28.13501	83.55103	0.02
03:57:09	81.56543	81.59637	28.14722	83.54492	0.02
03:57:10	81.56543	81.59637	28.13501	83.52661	0.02
03:57:10	81.56543	81.59637	28.14112	83.53271	0.02
03:57:11	81.56766	81.60226	28.14112	83.52661	0.02
03:57:11	81.56766	81.60226	28.14722	83.5083	0.02
03:57:12	81.56766	81.60226	28.15332	83.47168	0.02
03:57:12	81.56766	81.60226	28.14112	83.48389	0.02
03:57:13	81.56766	81.60596	28.18995	83.48389	0.02
03:57:13	81.56766	81.60596	28.14722	83.47168	0.02
03:57:14	81.56766	81.60596	28.13501	83.44116	0.02
03:57:14	81.56766	81.60596	28.08924	83.45947	0.02
03:57:15	81.56766	81.59933	28.13501	83.44727	0.02
03:57:15	81.56839	81.59933	28.08313	83.44116	0.02
03:57:16	81.56839	81.59933	28.15332	83.45947	0.02
03:57:16	81.56839	81.59933	28.1045	83.46558	0.02
03:57:17	81.56763	81.58679	28.08924	83.45947	0.02
03:57:17	81.56763	81.58679	28.12586	83.47168	0.02
03:57:18	81.56763	81.58679	28.09229	83.5022	0.02
03:57:18	81.56763	81.59048	28.16248	83.52661	0.02
03:57:19	81.56693	81.59048	28.13196	83.53271	0.02
03:57:19	81.56693	81.59048	28.11975	83.52661	0.02
03:57:20	81.56693	81.59048	28.1106	83.54492	0.02
03:57:20	81.56693	81.59711	28.07092	83.55103	0.02
03:57:21	81.56693	81.59711	28.09534	83.56323	0.02
03:57:21	81.56693	81.59711	28.10755	83.56934	0.02
03:57:22	81.56693	81.59711	28.05567	83.57544	0.02
03:57:22	81.56616	81.59711	28.05261	83.59375	0.02
03:57:23	81.56616	81.59415	28.07092	83.59375	0.02
03:57:23	81.56616	81.59415	28.06482	83.59375	0.02
03:57:24	81.56616	81.59415	28.05261	83.58765	0.02
03:57:24	81.56693	81.59488	28.10144	83.60596	0.02
03:57:25	81.56693	81.59488	28.08618	83.61206	0.02
03:57:25	81.56693	81.59488	28.0282	83.61206	0.02
03:57:26	81.56693	81.59488	28.07398	83.61816	0.02
03:57:26	81.56693	81.59488	28.02515	83.57544	0.02
03:57:27	81.56693	81.59341	28.02515	83.60596	0.02
03:57:27	81.56693	81.59341	28.05261	83.59375	0.02
03:57:28	81.56693	81.59341	28.04956	83.56934	0.02
03:57:29	81.56693	81.59268	28.04041	83.57544	0.02
03:57:29	81.56693	81.59268	28.08313	83.60596	0.02
03:57:30	81.56693	81.59268	28.04956	83.56323	0.02
03:57:30	81.56693	81.59268	28.0343	83.56323	0.02
03:57:31	81.56693	81.59415	28.06177	83.57544	0.02
03:57:31	81.56693	81.59415	28.0343	83.57544	0.02
03:57:32	81.56693	81.59415	28.0282	83.57544	0.02
03:57:32	81.56616	81.59415	28.05261	83.55103	0.02
03:57:33	81.56616	81.59195	28.00989	83.5144	0.02
03:57:33	81.56616	81.59195	28.10144	83.52661	0.02
03:57:34	81.56693	81.59195	28.07092	83.5022	0.02
03:57:34	81.56693	81.59787	28.09229	83.48999	0.02
03:57:35	81.56693	81.59787	28.06787	83.5022	0.02
03:57:35	81.56693	81.59787	28.00684	83.5022	0.02
03:57:36	81.56693	81.59787	28.08313	83.47168	0.02
03:57:36	81.56693	81.59787	28.05261	83.47168	0.02
03:57:37	81.56693	81.59787	28.0282	83.45947	0.02
03:57:37	81.56693	81.59787	28.08618	83.44116	0.02
03:57:38	81.56763	81.59787	28.00378	83.45947	0.02
03:57:38	81.56763	81.59488	28.06177	83.44116	0.02
03:57:39	81.56763	81.59488	28.04651	83.44116	0.02
03:57:39	81.56839	81.59488	28.01294	83.38623	0.02
03:57:40	81.56839	81.59488	28.03736	83.42285	0.02
03:57:40	81.56839	81.60007	28.05261	83.41064	0.02
03:57:41	81.56839	81.60007	28.05567	83.44727	0.02
03:57:41	81.56839	81.60007	28.02209	83.42896	0.02
03:57:42	81.56912	81.58752	28.00073	83.44116	0.02
03:57:42	81.56912	81.58752	28.06177	83.48389	0.02
03:57:43	81.56912	81.58752	28.02209	83.5022	0.02
03:57:43	81.5676	81.58752	28.05567	83.5144	0.02
03:57:44	81.5676	81.59195	28.02209	83.52661	0.02
03:57:44	81.5676	81.59195	28.05261	83.56323	0.02
03:57:45	81.5676	81.59195	27.99768	83.57544	0.02
03:57:45	81.5654	81.59195	28.02209	83.58765	0.02
03:57:46	81.5654	81.60153	28.02515	83.59375	0.02
03:57:46	81.5654	81.60153	27.97021	83.58765	0.02
03:57:47	81.56693	81.60153	28.00073	83.61816	0.02
03:57:47	81.56693	81.59561	28.03736	83.63037	0.02
03:57:48	81.56693	81.59561	28.00989	83.63647	0.02
03:57:48	81.56693	81.59561	28.03125	83.65479	0.02
03:57:49	81.56839	81.59561	27.98853	83.69141	0.02
03:57:49	81.56839	81.59561	28.04041	83.6731	0.02
03:57:50	81.56839	81.59634	28.05261	83.6792	0.02
03:57:50	81.56839	81.59634	28.0343	83.70972	0.02
03:57:51	81.56763	81.59634	28.01599	83.71582	0.02
03:57:51	81.56763	81.59634	27.98853	83.71582	0.02
03:57:52	81.56763	81.60373	28.07092	83.69751	0.02
03:57:52	81.56616	81.60373	28.03125	83.70972	0.02
03:57:53	81.56616	81.60373	28.01294	83.69751	0.02
03:57:53	81.56616	81.60373	27.99463	83.6792	0.02
03:57:54	81.56616	81.61411	28.04651	83.69751	0.02
03:57:54	81.56616	81.61411	28.01599	83.66699	0.02
03:57:55	81.56836	81.61411	28.0282	83.6731	0.02
03:57:55	81.56836	81.61411	28.04346	83.64868	0.02
03:57:56	81.56836	81.6008	28.04346	83.65479	0.02
03:57:56	81.56836	81.6008	28.01599	83.63037	0.02
03:57:57	81.56836	81.6008	27.95495	83.61816	0.02
03:57:57	81.56836	81.60153	27.98853	83.61816	0.02
03:57:58	81.56836	81.60153	28.04041	83.59375	0.02
03:57:58	81.56693	81.60153	28.01599	83.60596	0.02
03:57:59	81.56693	81.60153	27.98853	83.57544	0.02
03:57:59	81.56693	81.60519	27.97937	83.56934	0.02
03:58:00	81.56985	81.60519	27.96716	83.56323	0.02
03:58:00	81.56985	81.60519	27.97937	83.53271	0.02
03:58:01	81.56985	81.60519	27.98242	83.52661	0.02
03:58:01	81.56985	81.59488	28.04041	83.52661	0.02
03:58:02	81.56912	81.59488	27.96716	83.52661	0.02
03:58:02	81.56912	81.59488	27.99158	83.48389	0.02
03:58:03	81.56912	81.59488	28.00073	83.48389	0.02
03:58:03	81.56912	81.59268	27.99158	83.47168	0.02
03:58:04	81.56616	81.59268	28.01294	83.5022	0.02
03:58:05	81.56616	81.59268	28.01599	83.45947	0.02
03:58:05	81.56616	81.59122	28.00684	83.44727	0.02
03:58:06	81.56836	81.59122	27.98853	83.44727	0.02
03:58:06	81.56836	81.59122	27.98547	83.45947	0.02
03:58:07	81.56836	81.59122	27.99463	83.44727	0.02
03:58:07	81.56836	81.59268	28.02515	83.46558	0.02
03:58:08	81.56836	81.59268	28.02209	83.47168	0.02
03:58:08	81.56686	81.59268	27.97021	83.5083	0.02
03:58:09	81.56686	81.59268	28.01294	83.52661	0.02
03:58:09	81.56686	81.59341	28.01294	83.55103	0.02
03:58:10	81.56467	81.59341	27.98242	83.56323	0.02
03:58:10	81.56467	81.59341	27.95801	83.60596	0.02
03:58:11	81.56467	81.59195	27.96716	83.58765	0.02
03:58:11	81.56467	81.59195	28.01294	83.63647	0.02
03:58:12	81.56763	81.59195	27.98547	83.64868	0.02
03:58:12	81.56763	81.59195	28.00378	83.65479	0.02
03:58:13	81.56763	81.59195	28.00073	83.6731	0.02
03:58:13	81.56763	81.58752	28.0282	83.69751	0.02
03:58:14	81.56763	81.58752	28.01599	83.71582	0.02
03:58:14	81.56763	81.58752	27.98242	83.74023	0.02
03:58:15	81.56763	81.59561	28.0343	83.73413	0.02
03:58:15	81.56763	81.59561	28.02209	83.75854	0.02
03:58:16	81.56693	81.59561	27.97937	83.73413	0.02
03:58:16	81.56693	81.59561	28.04651	83.75854	0.02
03:58:17	81.56693	81.60373	28.06787	83.74023	0.02
03:58:17	81.56693	81.60373	28.01599	83.74023	0.02
03:58:18	81.56766	81.60373	28.03736	83.73413	0.02
03:58:18	81.56766	81.60373	28.1167	83.72192	0.02
